imdb_ID,title,year,duration,total_votes,budget,USA_gross_income,worldwide_gross_income,tomatometer_status,audience_rating
tt1646980,The Double,2011,98,28276,13500000.0,137921.0,4729855.0,Certified-Fresh,59.0
tt0340084,The Drop,2006,88,215,17000000.0,9051951.0,10371451.0,Certified-Fresh,76.0
tt1941684,The Duel,2011,105,324,17000000.0,9051951.0,10371451.0,Rotten,30.0
tt1827578,The End of Love,2012,89,1641,17000000.0,9342.0,9342.0,Rotten,47.0
tt1320253,The Expendables,2010,103,321130,80000000.0,103068524.0,274470394.0,Rotten,64.0
tt1764651,The Expendables 2,2012,103,288369,100000000.0,85028192.0,314975955.0,Fresh,67.0
tt1600207,The Eye of the Storm,2011,114,1489,11400000.0,83566.0,2104689.0,Fresh,46.0
tt1097000,The Falling,2006,114,212,60000.0,9051951.0,10371451.0,Fresh,35.0
tt1728973,The Family,2011,88,1642,200000.0,9051951.0,10371451.0,Rotten,41.0
tt1175713,The Family Tree,2011,87,1852,17000000.0,6035.0,6035.0,Rotten,24.0
tt1401236,The Fields,2011,100,1642,17000000.0,9051951.0,10371451.0,Fresh,27.0
tt0964517,The Fighter,2010,116,334145,25000000.0,93617009.0,129190869.0,Certified-Fresh,89.0
tt0790663,The First Grader,2010,103,4306,17000000.0,332000.0,1237457.0,Fresh,76.0
tt1763303,The First Time,2012,95,65405,2000000.0,22836.0,92654.0,Rotten,66.0
tt2331880,The Fitzgerald Family Christmas,2012,99,1381,17000000.0,50292.0,50292.0,Fresh,49.0
tt1195478,The Five-Year Engagement,2012,124,91624,30000000.0,28835528.0,54169363.0,Fresh,51.0
tt0109813,The Flintstones,1994,91,74414,46000000.0,130531208.0,341631208.0,Rotten,24.0
tt0245115,The Fluffer,2001,95,2714,17000000.0,563373.0,599523.0,Rotten,26.0
tt0432291,The Fog,2005,100,34589,18000000.0,29550869.0,46201432.0,Certified-Fresh,64.0
tt0312700,The Foreigner,2003,96,6275,10700000.0,9051951.0,10371451.0,Fresh,72.0
tt0495111,The Forest,2009,88,110,17000000.0,9051951.0,10371451.0,Rotten,22.0
tt1368858,The Forger,2012,94,4411,17000000.0,9051951.0,10371451.0,Rotten,32.0
tt1787127,The Forgiveness of Blood,2011,109,1853,17000000.0,126700.0,155383.0,Certified-Fresh,72.0
tt0414993,The Fountain,2006,97,225202,35000000.0,10144010.0,16468343.0,Rotten,74.0
tt1296373,The FP,2011,82,1611,60000.0,40557.0,40557.0,Rotten,54.0
tt1474889,The Freebie,2010,78,1615,17000000.0,16613.0,16613.0,Rotten,31.0
tt0116365,The Frighteners,1996,110,80514,30000000.0,16759216.0,29359216.0,Fresh,71.0
tt0488121,The Front Line,2006,93,962,17000000.0,9051951.0,3681.0,Fresh,78.0
tt1235170,The Future,2011,91,8023,1000000.0,568662.0,887172.0,Certified-Fresh,54.0
tt0129111,The Gambler,1997,97,370,17000000.0,9133.0,10371451.0,Rotten,31.0
tt0492956,The Game Plan,2007,110,57633,22000000.0,90648202.0,147880543.0,Rotten,69.0
tt0436343,The Garden,2006,92,683,17000000.0,9051951.0,10371451.0,Fresh,75.0
tt0140067,The Gardener,1998,102,233,17000000.0,9051951.0,10371451.0,Fresh,77.0
tt0309622,The Gatekeeper,2002,103,210,17000000.0,312434.0,312434.0,Rotten,20.0
tt1769363,The Giant Mechanical Man,2012,95,9485,17000000.0,7396.0,7396.0,Fresh,65.0
tt0219699,The Gift,2000,112,62370,10000000.0,12008642.0,44567606.0,Certified-Fresh,75.0
tt1079360,The Girl from the Naked Eye,2012,84,1964,1100000.0,9051951.0,10371451.0,Rotten,20.0
tt0249538,The Girl,2000,84,398,17000000.0,104883.0,104883.0,Fresh,41.0
tt1568346,The Girl with the Dragon Tattoo,2011,158,411774,90000000.0,102515793.0,232617430.0,Certified-Fresh,87.0
tt0109906,The Glass Shield,1994,109,3229,5000000.0,3291163.0,3291163.0,Fresh,39.0
tt0479289,The Go-Getter,2007,93,4974,17000000.0,11931.0,11931.0,Rotten,61.0
tt1582271,The Good Doctor,2011,91,6300,6000000.0,5206.0,51017.0,Fresh,31.0
tt1544600,The Grace Card,2010,101,2654,200000.0,2430735.0,2430735.0,Rotten,82.0
tt1601913,The Grey,2011,117,237555,25000000.0,51580236.0,79781695.0,Certified-Fresh,61.0
tt0252480,The Grey Zone,2001,108,10154,5000000.0,517872.0,621592.0,Fresh,74.0
tt1540133,The Guard,2011,96,79213,6000000.0,5360274.0,19561904.0,Certified-Fresh,81.0
tt0406816,The Guardian,2006,139,86282,70000000.0,55011732.0,94973540.0,Rotten,80.0
tt1694020,The Guilt Trip,2012,95,35011,40000000.0,37134215.0,41863726.0,Rotten,39.0
tt0339537,The Gunman,2004,90,428,17000000.0,9051951.0,10371451.0,Rotten,31.0
tt0125128,The Hanging Garden,1997,91,2785,1185000.0,9051951.0,24909.0,Fresh,73.0
tt1411697,The Hangover Part II,2011,102,456333,80000000.0,254464305.0,586764305.0,Rotten,52.0
tt1605765,The Happy Poet,2010,85,236,17000000.0,3400.0,3400.0,Fresh,51.0
tt0107084,The Harvest,1992,97,597,17000000.0,9051951.0,10371451.0,Fresh,42.0
tt0107093,The Heartbreak Kid,1993,97,488,17000000.0,9051951.0,10371451.0,Rotten,37.0
tt1454029,The Help,2011,146,419566,25000000.0,169708112.0,216639112.0,Certified-Fresh,89.0
tt0903624,The Hobbit: An Unexpected Journey,2012,169,746008,180000000.0,303003568.0,1017003568.0,Fresh,83.0
tt0457939,The Holiday,2006,136,237300,85000000.0,63224849.0,205841885.0,Rotten,80.0
tt1060255,The Horseman,2008,96,4726,17000000.0,9051951.0,1993.0,Fresh,58.0
tt1172994,The House of the Devil,2009,95,39801,900000.0,101215.0,101215.0,Certified-Fresh,63.0
tt0107151,The House of the Spirits,1993,140,20508,40000000.0,6265311.0,6265311.0,Rotten,72.0
tt1122765,The House That Jack Built,2009,88,102,1500000.0,9051951.0,10371451.0,Rotten,65.0
tt1530509,The Human Centipede II (Full Sequence),2011,91,34980,17000000.0,141877.0,170323.0,Rotten,23.0
tt1311075,The Human Resources Manager,2010,103,1315,2737000.0,64014.0,609146.0,Fresh,62.0
tt1392170,The Hunger Games,2012,142,830511,78000000.0,408010692.0,694394724.0,Certified-Fresh,81.0
tt1225902,The Hungry Ghosts,2009,105,168,17000000.0,9051951.0,10371451.0,Rotten,62.0
tt1703148,The Hunter,2011,102,36257,17000000.0,176669.0,1680778.0,Fresh,62.0
tt0455782,The Hunting Party,2007,101,24412,25000000.0,969869.0,7674033.0,Rotten,54.0
tt0887912,The Hurt Locker,2008,131,414225,15000000.0,17017811.0,49230772.0,Certified-Fresh,84.0
tt1119186,The Hustle,2008,97,302,17000000.0,9051951.0,10371451.0,Rotten,43.0
tt1491044,The Iceman,2012,106,69211,10000000.0,1969193.0,4552970.0,Fresh,62.0
tt1124035,The Ides of March,2011,101,212573,12500000.0,40962534.0,76338111.0,Certified-Fresh,73.0
tt1054606,The Imaginarium of Doctor Parnassus,2009,123,142863,30000000.0,7689607.0,61808775.0,Fresh,60.0
tt0314786,The In-Laws,2003,98,16123,40000000.0,20453431.0,26891849.0,Fresh,83.0
tt0800080,The Incredible Hulk,2008,112,426219,150000000.0,134806913.0,264770996.0,Fresh,70.0
tt0113416,The Incredibly True Adventure of Two Girls in Love,1995,94,4247,250000.0,2210408.0,2210408.0,Fresh,69.0
tt1424003,The Infidel,2010,105,6346,17000000.0,9051951.0,2817080.0,Fresh,45.0
tt1594562,The Innkeepers,2011,101,32546,750000.0,78396.0,1178831.0,Certified-Fresh,42.0
tt0331525,The Intended,2002,110,338,3800000.0,8106.0,16290.0,Rotten,36.0
tt0202989,The Intern,2000,90,572,17000000.0,9051951.0,10371451.0,Fresh,73.0
tt0120714,The Interview,1998,104,7724,1976000.0,9051951.0,10371451.0,Rotten,48.0
tt0187995,The Intruder,1999,94,713,4500000.0,9051951.0,10371451.0,Rotten,69.0
tt0248110,The Invitation,2003,85,540,17000000.0,9051951.0,10371451.0,Certified-Fresh,69.0
tt1007029,The Iron Lady,2011,105,101272,13000000.0,30017992.0,115890699.0,Rotten,51.0
tt0271020,The Jimmy Show,2001,96,525,1500000.0,1000.0,1000.0,Rotten,36.0
tt0110213,The Jungle Book,1994,111,16093,27000000.0,43229904.0,43229904.0,Certified-Fresh,86.0
tt0159507,The Kid,1997,90,170,1580440.82,9051951.0,10371451.0,Rotten,45.0
tt1727373,The Kill Hole,2012,92,402,3000000.0,9051951.0,10371451.0,Rotten,26.0
tt0954947,The Killer Inside Me,2010,109,32744,13000000.0,217277.0,4052191.0,Rotten,40.0
tt0271595,The King,1995,198,1247,17000000.0,9051951.0,10371451.0,Fresh,83.0
tt0208911,The King Is Alive,2000,110,1834,17000000.0,17929.0,17929.0,Fresh,57.0
tt0431197,The Kingdom,2007,110,116075,70000000.0,47536778.0,87019158.0,Rotten,76.0
tt1504320,The King's Speech,2010,118,628323,15000000.0,138797449.0,427374317.0,Certified-Fresh,92.0
tt1877797,The Knot,2012,92,861,17000000.0,9051951.0,51594.0,Rotten,30.0
tt0388193,The L.A. Riot Spectacular,2005,80,474,17000000.0,9051951.0,10371451.0,Rotten,40.0
tt1802197,The Lady,2011,132,10055,17000000.0,355391.0,7832142.0,Rotten,62.0
tt0161743,The Last Big Thing,1996,98,372,17000000.0,22731.0,22731.0,Fresh,54.0
tt1605803,The Last Ride,2011,102,761,9000000.0,27000.0,27000.0,Rotten,52.0
tt1550902,The Last Rites of Joe May,2011,107,663,17000000.0,9051951.0,10371451.0,Fresh,65.0
tt0110308,The Last Seduction,1994,110,20502,2500000.0,5842603.0,5842603.0,Certified-Fresh,76.0
tt0180793,The Last September,1999,103,810,17000000.0,478053.0,478053.0,Rotten,33.0
tt0357054,The Last Shot,2004,93,4096,17000000.0,464275.0,541330.0,Fresh,32.0
tt0110313,The Last Word,1995,94,337,17000000.0,9051951.0,10371451.0,Rotten,64.0
tt1535970,The Ledge,2011,101,18480,10000000.0,9216.0,1247188.0,Rotten,48.0
tt2056740,The Lesser Blessed,2012,86,599,17000000.0,2732.0,2732.0,Rotten,58.0
tt1531930,The Lie,2011,80,615,17000000.0,3000.0,3000.0,Fresh,48.0
tt1212022,The Lion of Judah,2011,87,527,15000000.0,9051951.0,10371451.0,Rotten,62.0
tt0113667,The Little Death,1996,91,208,17000000.0,9051951.0,10371451.0,Fresh,64.0
tt0110366,The Little Rascals,1994,82,42135,23000000.0,52125282.0,67308282.0,Rotten,70.0
tt0104745,The Living End,1992,81,2650,22769.0,692585.0,692585.0,Rotten,61.0
tt1695405,The Loneliest Planet,2011,113,3801,17000000.0,129579.0,268933.0,Fresh,31.0
tt0482541,The Lookalike,2006,103,172,17000000.0,9051951.0,10371451.0,Rotten,48.0
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,178,1619920,93000000.0,315544750.0,887934303.0,Certified-Fresh,95.0
tt0167260,The Lord of the Rings: The Return of the King,2003,201,1604280,94000000.0,377845905.0,1142271098.0,Certified-Fresh,86.0
tt0167261,The Lord of the Rings: The Two Towers,2002,179,1449778,94000000.0,342551365.0,951227416.0,Certified-Fresh,95.0
tt1731697,The Lords of Salem,2012,101,26992,1500000.0,1165882.0,1544989.0,Rotten,30.0
tt0166252,The Love Letter,1999,88,4050,20000000.0,8302478.0,9041804.0,Rotten,38.0
tt1316536,The Loved Ones,2009,84,36530,17000000.0,9051951.0,358399.0,Certified-Fresh,73.0
tt0110400,The Low Life,1995,96,479,17000000.0,45436.0,45436.0,Rotten,36.0
tt1327194,The Lucky One,2012,101,99629,25000000.0,60457138.0,99357138.0,Rotten,67.0
tt1839654,The Magic of Belle Isle,2012,109,17246,17000000.0,102388.0,123821.0,Rotten,62.0
tt1560747,The Master,2012,138,150274,32000000.0,16377274.0,28258060.0,Certified-Fresh,61.0
tt0437250,The Memory Thief,2007,95,219,17000000.0,9051951.0,10371451.0,Fresh,41.0
tt0790712,The Messenger,2009,113,33559,6500000.0,1109660.0,1595417.0,Fresh,60.0
tt0425430,The Messengers,2007,90,37763,16000000.0,35374833.0,55060212.0,Rotten,44.0
tt1034324,The Mighty Macs,2009,99,1407,7000000.0,1891936.0,1891936.0,Rotten,64.0
tt0783551,The Mirror,2007,97,104,17000000.0,9051951.0,10371451.0,Fresh,92.0
tt1559036,The Motel Life,2012,85,3434,17000000.0,9051951.0,10371451.0,Fresh,43.0
tt1407065,The Moth Diaries,2011,82,6237,17000000.0,3838.0,413035.0,Rotten,23.0
tt2069955,The Mule,2012,96,1684,5000000.0,9051951.0,19152.0,Fresh,66.0
tt0120616,The Mummy,1999,124,384371,80000000.0,155385488.0,415933406.0,Rotten,35.0
tt1204342,The Muppets,2011,120,86116,45000000.0,88631237.0,165184237.0,Certified-Fresh,80.0
tt1613062,The Music Never Stopped,2011,105,7718,4000000.0,258223.0,342202.0,Fresh,81.0
tt0107666,The Neighbor,1993,93,429,17000000.0,9051951.0,10371451.0,Fresh,35.0
tt0448075,The Night Listener,2006,91,14539,4000000.0,7836393.0,10639686.0,Rotten,35.0
tt0107685,The Night We Never Met,1993,99,2358,8000000.0,1884814.0,1884814.0,Rotten,37.0
tt0810988,The Nines,2007,100,32466,17000000.0,63165.0,130880.0,Fresh,61.0
tt0481369,The Number 23,2007,98,191157,30000000.0,35193167.0,77677553.0,Rotten,56.0
tt1462769,The Odd Life of Timothy Green,2012,105,44458,25000000.0,51854875.0,56012642.0,Rotten,67.0
tt0267804,The One,2001,87,87736,49000000.0,43905746.0,74005691.0,Rotten,51.0
tt1313139,The Oranges,2011,90,12362,17000000.0,366377.0,2316971.0,Rotten,32.0
tt0193364,The Order,2001,89,7731,12000000.0,9051951.0,524637.0,Rotten,38.0
tt0250371,The Other Side of Heaven,2001,113,4013,7000000.0,4720371.0,4760014.0,Rotten,74.0
tt0129280,The Out-of-Towners,1999,90,12801,75000000.0,28544120.0,28544120.0,Rotten,31.0
tt0114070,The Outpost,1995,108,1498,8000000.0,9051951.0,10371451.0,Certified-Fresh,83.0
tt0304514,The Pact,2003,94,206,17000000.0,9051951.0,10371451.0,Fresh,41.0
tt1496422,The Paperboy,2012,107,35280,12500000.0,693286.0,3783865.0,Rotten,33.0
tt1024770,The People I've Slept With,2012,89,671,3000000.0,19137.0,19137.0,Rotten,37.0
tt1242548,The Perfect Age of Rock 'n' Roll,2009,92,442,5000000.0,9051951.0,10371451.0,Rotten,50.0
tt1650058,The Perfect Family,2011,84,1434,17000000.0,110313.0,110313.0,Rotten,36.0
tt1659337,The Perks of Being a Wallflower,2012,103,451711,13000000.0,17742948.0,33384127.0,Certified-Fresh,89.0
tt1691154,The Pill,2011,83,3839,17000000.0,9051951.0,10371451.0,Fresh,56.0
tt0114134,The Pillow Book,1996,126,12208,17000000.0,2372744.0,2372744.0,Fresh,81.0
tt1815998,The Playroom,2012,83,642,17000000.0,5964.0,5964.0,Rotten,55.0
tt0911024,The Pool,2007,98,822,17000000.0,95102.0,95102.0,Certified-Fresh,73.0
tt0431021,The Possession,2012,92,56120,14000000.0,49130154.0,85446075.0,Rotten,48.0
tt0337697,The Prince & Me,2004,111,36938,22000000.0,28176497.0,37666766.0,Rotten,59.0
tt0160706,The Prodigy,2005,120,870,114000.0,9051951.0,10371451.0,Rotten,36.0
tt0107889,The Program,1993,112,8892,15000000.0,23032565.0,23032565.0,Fresh,43.0
tt0436689,The Puffy Chair,2005,85,4810,15000.0,194523.0,195254.0,Certified-Fresh,62.0
tt0436697,The Queen,2006,103,102517,13523999.999999998,56441711.0,123384128.0,Fresh,62.0
tt0414951,The Quiet,2005,96,15447,900000.0,381420.0,381420.0,Rotten,51.0
tt0117422,The Quiet Room,1996,93,547,17000000.0,9051951.0,10371451.0,Fresh,72.0
tt0305999,The Rage in Placid Lake,2003,89,2756,17000000.0,9051951.0,284808.0,Rotten,80.0
tt1486192,The Raven,2012,110,81611,26000000.0,16008272.0,29699345.0,Rotten,46.0
tt0119987,The Real Blonde,1997,105,3824,17000000.0,83488.0,83488.0,Rotten,38.0
tt1320291,The Reef,2010,94,16905,17000000.0,9051951.0,67753.0,Fresh,41.0
tt2032557,The Reluctant Fundamentalist,2012,130,13156,17000000.0,552959.0,2176576.0,Rotten,61.0
tt2252444,The Rental,2012,95,147,17000000.0,9051951.0,10371451.0,Certified-Fresh,45.0
tt0433442,The Return,2006,85,11379,15000000.0,7749851.0,11994195.0,Certified-Fresh,93.0
tt1336006,The Revenant,2009,117,10522,17000000.0,9051951.0,10371451.0,Certified-Fresh,84.0
tt1161864,The Rite,2011,114,89627,37000000.0,33047633.0,96560591.0,Rotten,40.0
tt0460943,The Ritual,2009,114,108,11000.0,9051951.0,10371451.0,Fresh,60.0
tt0898367,The Road,2009,111,219723,25000000.0,8117000.0,27639579.0,Fresh,59.0
tt0111001,The Road to Wellville,1994,118,11283,25000000.0,6562513.0,6562513.0,Rotten,44.0
tt1265990,The Roommate,2011,94,36091,16000000.0,37300000.0,40492652.0,Rotten,27.0
tt0265666,The Royal Tenenbaums,2001,110,260939,21000000.0,52364010.0,71441250.0,Certified-Fresh,89.0
tt0963794,The Ruins,2008,90,69194,8000000.0,17432844.0,22818256.0,Rotten,30.0
tt1017451,The Runaways,2010,106,45724,10000000.0,3573673.0,4681651.0,Fresh,55.0
tt0327850,The Rundown,2003,104,99864,85000000.0,47726342.0,80981914.0,Fresh,66.0
tt0165454,The Runner,1999,94,1110,17000000.0,9051951.0,10371451.0,Rotten,22.0
tt1867093,The Samaritan,2012,90,9386,12000000.0,2521.0,15220.0,Rotten,40.0
tt0304669,The Santa Clause 2,2002,104,48333,65000000.0,139236327.0,172855065.0,Rotten,42.0
tt1673697,The Sapphires,2012,103,13017,10000000.0,2450867.0,20423628.0,Certified-Fresh,76.0
tt0460925,The Sasquatch Gang,2006,86,4436,17000000.0,9458.0,9458.0,Rotten,57.0
tt1555093,The Seasoning House,2012,90,9281,1173000.0,9051951.0,10371451.0,Rotten,41.0
tt0108071,The Secret Garden,1993,101,35877,18000000.0,31181347.0,31181347.0,Fresh,46.0
tt0430576,The Secret Life of Words,2005,115,11780,5000000.0,20678.0,6410058.0,Fresh,86.0
tt0480001,The Sensation of Sight,2006,134,567,1000000.0,23457.0,23457.0,Rotten,58.0
tt0443632,The Sentinel,2006,108,47295,60000000.0,36280697.0,78810595.0,Rotten,44.0
tt1866249,The Sessions,2012,95,40908,1000000.0,6002451.0,10656155.0,Certified-Fresh,80.0
tt0780607,The Signal,2007,103,20201,50000.0,251150.0,1040386.0,Fresh,38.0
tt0327153,The Singing Forest,2003,72,517,17000000.0,9051951.0,10371451.0,Rotten,7.0
tt1366344,The Sitter,2011,81,67496,25000000.0,30441326.0,34942188.0,Rotten,39.0
tt0472181,The Smurfs,2011,103,82080,110000000.0,142614158.0,563749323.0,Rotten,44.0
tt0348060,The Snow Queen,1995,78,458,17000000.0,9051951.0,10371451.0,Rotten,65.0
tt1535612,The Son of No One,2011,90,16302,15000000.0,30680.0,1091132.0,Rotten,22.0
tt0831887,The Spirit,2008,103,59015,60000000.0,19806188.0,39164441.0,Rotten,25.0
tt1085507,The Square,2008,105,5399,17000000.0,406116.0,728903.0,Certified-Fresh,70.0
tt0482606,The Strangers,2008,86,115668,9000000.0,52597610.0,82410456.0,Rotten,48.0
tt0194410,The Stray,2000,90,343,17000000.0,9051951.0,10371451.0,Rotten,69.0
tt1640569,The Super,2010,98,223,250000.0,9051951.0,10371451.0,Rotten,64.0
tt0857190,The Sweeney,2012,112,18613,4139999.9999999995,26650.0,7708312.0,Rotten,44.0
tt0889573,The Switch,2010,101,95518,19000000.0,27779426.0,49843011.0,Rotten,44.0
tt1658837,The Tall Man,2012,106,38435,17850000.0,9051951.0,7462847.0,Rotten,38.0
tt0429173,The Tenants,2005,93,977,2000000.0,2010.0,2010.0,Rotten,30.0
tt0420294,The Texas Chainsaw Massacre: The Beginning,2006,91,66836,16000000.0,39517763.0,51764406.0,Rotten,53.0
tt1763316,The Theatre Bizarre,2011,114,3856,17000000.0,9051951.0,10371451.0,Rotten,36.0
tt0905372,The Thing,2011,103,119386,38000000.0,16928670.0,31505287.0,Rotten,42.0
tt0108333,The Three Musketeers,1993,105,49711,30000000.0,53898845.0,53898845.0,Rotten,39.0
tt1916749,The Time Being,2012,85,738,17000000.0,5274.0,5274.0,Rotten,34.0
tt0969348,The Toe Tactic,2008,83,149,17000000.0,9051951.0,10371451.0,Rotten,38.0
tt0840361,The Town,2010,125,344976,37000000.0,92186262.0,154026136.0,Certified-Fresh,85.0
tt1533084,The Traveler,2010,96,4477,4000000.0,9051951.0,10371451.0,Rotten,16.0
tt1496005,The Tree,2010,100,4350,9210600.0,71158.0,2450045.0,Certified-Fresh,53.0
tt0478304,The Tree of Life,2011,139,165385,32000000.0,13303319.0,58409247.0,Certified-Fresh,60.0
tt0162709,The Tribe,1998,105,539,17000000.0,9051951.0,10371451.0,Certified-Fresh,69.0
tt0250067,The Trip,2002,95,3622,17000000.0,306567.0,306567.0,Certified-Fresh,70.0
tt0253840,The Triumph of Love,2001,112,1489,5000000.0,447267.0,501442.0,Rotten,51.0
tt1483756,The Trouble with Bliss,2011,97,2464,17000000.0,13093.0,13093.0,Rotten,28.0
tt1560987,The Trouble with Terkel,2010,87,274,1000000.0,110289.0,110289.0,Rotten,80.0
tt1727381,The Trouble with the Truth,2011,96,247,17000000.0,9051951.0,10371451.0,Fresh,73.0
tt1735485,The Tunnel,2011,90,19103,135000.0,1532.0,1532.0,Fresh,50.0
tt0105660,The Turning,1992,91,415,17000000.0,9051951.0,10371451.0,Fresh,54.0
tt0413422,The Unseen,2005,99,356,17000000.0,9051951.0,10371451.0,Fresh,54.0
tt2023765,The Unspeakable Act,2012,91,506,50000.0,9051951.0,10371451.0,Fresh,63.0
tt0108473,The Vanishing,1993,109,22826,17000000.0,14543394.0,14543394.0,Fresh,48.0
tt0386846,The Vault,2005,87,230,250000.0,9051951.0,10371451.0,Rotten,26.0
tt1653700,The Veteran,2011,98,6882,2898000.0,9051951.0,33229.0,Fresh,38.0
tt1684564,The Victim,2011,83,1947,800000.0,9051951.0,10371451.0,Rotten,25.0
tt1695994,The Virginity Hit,2010,86,3744,2000000.0,636706.0,636706.0,Rotten,31.0
tt0199129,The Visit,2000,107,237,17000000.0,186444.0,10371451.0,Fresh,51.0
tt0857191,The Visitor,2007,104,41195,4000000.0,9427089.0,18197518.0,Fresh,44.0
tt1606389,The Vow,2012,104,181401,30000000.0,125014030.0,196114570.0,Rotten,63.0
tt0902348,The Waiting Room,2007,110,619,17000000.0,9051951.0,10371451.0,Fresh,75.0
tt0414344,The War Within,2005,90,1185,17000000.0,74655.0,74655.0,Fresh,64.0
tt1369706,The Ward,2010,89,39789,10000000.0,9051951.0,5343820.0,Rotten,27.0
tt1298649,The Watch,2012,102,119823,68000000.0,35353000.0,68267862.0,Rotten,39.0
tt0118125,The Watermelon Woman,1996,90,1466,300000.0,1989.0,1989.0,Fresh,54.0
tt1618445,The We and the I,2012,103,1920,17000000.0,42172.0,297469.0,Fresh,48.0
tt1465496,The Wedding Party,2010,97,472,1368000.0,9051951.0,10371451.0,Rotten,24.0
tt2035670,The Wedding Video,2012,94,2263,17000000.0,9051951.0,1827650.0,Fresh,36.0
tt0180301,The Weekend,1999,97,254,17000000.0,32050.0,32050.0,Fresh,46.0
tt0896872,The Whistleblower,2010,112,31171,17000000.0,1124966.0,1870392.0,Certified-Fresh,71.0
tt0450345,The Wicker Man,2006,102,63349,40000000.0,23649127.0,38805380.0,Rotten,17.0
tt0114936,The Wife,1995,101,299,17000000.0,9051951.0,10371451.0,Certified-Fresh,77.0
tt0405469,The Wild,2006,95,23638,80000000.0,37384046.0,102338515.0,Rotten,36.0
tt0329768,The Wind,2001,90,223,50000.0,9051951.0,10371451.0,Certified-Fresh,50.0
tt0118174,The Winner,1996,92,729,17000000.0,26004.0,26004.0,Rotten,9.0
tt0120521,The Winter Guest,1997,108,3206,17000000.0,870290.0,870290.0,Fresh,75.0
tt1717724,The Wise Kids,2011,95,908,17000000.0,9051951.0,10371451.0,Fresh,66.0
tt1714208,The Woman,2011,101,21521,17000000.0,9051951.0,1449.0,Certified-Fresh,56.0
tt1596365,The Woman in Black,2012,95,171955,17000000.0,54333290.0,128955898.0,Fresh,54.0
tt1840417,The Words,2012,102,73616,6000000.0,11494838.0,15950164.0,Rotten,49.0
tt1125849,The Wrestler,2008,109,286256,6000000.0,26238243.0,44734660.0,Certified-Fresh,88.0
tt1316624,The Year Dolly Parton Was My Mom,2011,95,543,17000000.0,9051951.0,10371451.0,Rotten,32.0
tt0161109,The Young Girl and the Monsoon,1999,90,139,17000000.0,9186.0,9186.0,Rotten,43.0
tt0455805,Then She Found Me,2007,100,9522,3500000.0,3735717.0,8443998.0,Rotten,44.0
tt0120861,The Theory of Flight,1998,101,2436,17000000.0,73233.0,73233.0,Rotten,57.0
tt1316616,There Be Dragons,2011,122,4495,36000000.0,1069334.0,4372642.0,Rotten,54.0
tt0469494,There Will Be Blood,2007,158,502968,25000000.0,40222514.0,76181545.0,Certified-Fresh,86.0
tt0129387,There's Something About Mary,1998,119,286414,23000000.0,176484651.0,369884651.0,Certified-Fresh,61.0
tt0439008,These Girls,2005,92,1480,17000000.0,9051951.0,10371451.0,Fresh,45.0
tt0869152,They Wait,2007,99,3202,17000000.0,9051951.0,463890.0,Rotten,38.0
tt0117891,A Thin Line Between Love and Hate,1996,108,4247,8000000.0,34767836.0,35599803.0,Rotten,77.0
tt0429177,The Thing About My Folks,2005,96,2279,17000000.0,816403.0,823337.0,Rotten,52.0
tt0758787,Things to Do,2006,85,479,395000.0,9051951.0,10371451.0,Fresh,68.0
tt0245501,Things Behind the Sun,2001,120,1340,17000000.0,9051951.0,10371451.0,Fresh,79.0
tt0114660,Things to Do in Denver When You're Dead,1995,115,25731,7000000.0,529766.0,529766.0,Rotten,72.0
tt0469623,Things We Lost in the Fire,2007,118,27417,16000000.0,3287315.0,8591255.0,Fresh,73.0
tt0210358,Things You Can Tell Just by Looking at Her,2000,109,6464,17000000.0,9051951.0,1433668.0,Fresh,64.0
tt1621045,Think Like a Man,2012,123,43236,12000000.0,91547205.0,96070507.0,Rotten,79.0
tt0202623,The Third Wheel,2002,91,4518,17000000.0,9051951.0,44925.0,Rotten,31.0
tt0179063,Third World Cop,1999,98,367,17000000.0,40717.0,10371451.0,Rotten,87.0
tt0328538,Thirteen,2003,100,78564,2000000.0,4601043.0,10128960.0,Certified-Fresh,77.0
tt0268690,Thirteen Conversations About One Thing,2001,104,9372,4500000.0,3288164.0,3706652.0,Certified-Fresh,71.0
tt0146309,Thirteen Days,2000,145,53099,80000000.0,34592089.0,66579890.0,Certified-Fresh,80.0
tt0108328,Thirty Two Short Films About Glenn Gould,1993,98,3511,17000000.0,1319521.0,1319521.0,Fresh,88.0
tt0886535,This Beautiful City,2007,85,215,17000000.0,9051951.0,10371451.0,Rotten,35.0
tt0108330,This Boy's Life,1993,115,45879,17000000.0,4104962.0,4104962.0,Fresh,79.0
tt0937375,This Christmas,2007,117,8102,13000000.0,49121934.0,49778552.0,Rotten,81.0
tt0343095,This Girl's Life,2003,104,2742,17000000.0,9051951.0,10371451.0,Rotten,44.0
tt1758830,This Is 40,2012,134,125052,35000000.0,67544505.0,88215156.0,Rotten,50.0
tt0480025,This Is England,2006,101,114236,2069999.9999999998,329379.0,8481254.0,Certified-Fresh,90.0
tt0105577,This Is My Life,1992,105,1099,17000000.0,2922094.0,2922094.0,Rotten,49.0
tt0368340,This Is Not a Film,2003,88,288,17000000.0,9051951.0,10371451.0,Certified-Fresh,69.0
tt1596350,This Means War,2012,103,173788,65000000.0,54760791.0,156491279.0,Rotten,56.0
